Shannon,Simpson,Chao1,OTU_Richness,Pielou_Evenness,Group
4.422401542000815,0.9814589007520476,166.8760261904762,166.31,0.8647909149406146,Younger
3.998700514136358,0.963268058519227,272.51080309824937,260.488,0.7188749907450525,Younger
4.0931709581332765,0.9565069965598323,296.3532333277981,284.786,0.7242419831282428,Older
3.283663428546045,0.9309072623680902,103.61447142857143,102.687,0.7089667282740302,Younger
3.5373306478526,0.938950999946652,156.23103676601173,153.291,0.7029315000954091,Older
4.42054566861457,0.9741589697269524,281.3517448869543,277.976,0.7855247994617643,Older
3.372805482687186,0.8926643840094648,198.35944642734717,195.63,0.6392517314603358,Older
4.689978151303312,0.9735209021128619,311.5103400600389,308.283,0.8183527686171209,Younger
3.177834002717558,0.8939542503069329,144.9373593045843,143.879,0.6395395970830812,Older
4.3965697037754445,0.9754776030896933,262.41957817386435,258.942,0.7912381173357274,Younger
3.8548404533261738,0.9573241458493684,185.09376151903652,182.144,0.7406405017481684,Younger
3.868568772900253,0.9618257499468285,160.5324005217005,158.234,0.7639329848649703,Younger
4.014840736002676,0.9547695769329787,233.00246669980348,228.699,0.7390603477495151,Older
3.585993160688775,0.9145827537704658,221.3213667073982,218.015,0.6659820847052549,Older
3.0561127345717507,0.8792161052984659,129.70147301587303,128.125,0.6297445086433506,Older
3.881905129506663,0.9626685299463436,129.95933571428571,129.461,0.798194256398923,Younger
3.549631395163662,0.8950844052810945,218.5997232781108,216.538,0.6600604251857133,Younger
3.215514064723818,0.8749878880435153,160.25731831052934,157.565,0.6355063237746758,Younger
3.666681342814155,0.9429881298366048,160.42933827561328,158.699,0.723645519836276,Older
4.005027583439264,0.9628321075626299,185.4637518759019,183.664,0.7682659130330157,Younger
4.619161759711162,0.9809181122080746,293.4540380210433,290.334,0.8145221251770499,Younger
3.781568864298488,0.933733432629608,201.4531748188903,198.353,0.7148520218975343,Younger
3.4892062726984063,0.9331519786834147,131.83489603174604,130.495,0.7162804787612553,Younger
3.720615256531588,0.9508246064711129,166.808502020202,165.685,0.7280960578973886,Older
3.5768647813904435,0.9364749502666464,184.89661020296353,180.989,0.6880758916103987,Older
3.185278632420099,0.91546623130623,123.57017987012988,122.17,0.6628611460534305,Older
3.8803282725287427,0.9549205795499628,140.87491666666665,140.44,0.7847349271680448,Older
2.729195093334278,0.8902612761358377,98.50407258297258,96.743,0.5969452149914468,Younger
4.164516118159804,0.9545359483207345,289.2074647701529,280.2,0.7389871153760146,Younger
4.043975887623265,0.9428748878078868,300.9558657787547,294.287,0.7114032746470722,Younger
3.7546640792714023,0.9554767653351193,161.66529801587302,160.29,0.7395514381787208,Younger
3.4873351174308755,0.9442915687608383,128.7226829004329,127.4,0.7194436509292897,Older
3.835318783756297,0.9581828486164995,123.78533333333334,123.494,0.7963415918212722,Older
4.228704593522758,0.9689689465296492,253.51087716967416,248.532,0.7666914583251466,Younger
4.139211417717324,0.9650843076174711,232.63007858021325,228.397,0.7621406985776341,Younger
3.3846813340992923,0.9345320398999116,132.64696867576868,130.547,0.6947691575136191,Younger
3.8810129119207946,0.9426158093732322,241.15918600365927,238.428,0.7089861261384189,Younger
3.9805948551682615,0.9484280656542757,215.34848508566597,212.327,0.7429136865696085,Younger
2.876298834010653,0.8079001529370133,151.48171976911976,149.246,0.5746237207483432,Younger
4.101324472506105,0.956992152790009,258.2438661318343,255.318,0.7399802376591661,Younger
3.686678577766537,0.9214317569382635,232.97015985519468,229.612,0.6781538197645273,Older
3.6073912003255284,0.945822480815904,148.77723322510823,146.406,0.7234581215505552,Older
2.9716314824004675,0.9038905950988323,165.50346227205907,156.55,0.5880730156025982,Younger
3.5321058451697107,0.9305688723718897,157.85187435064933,155.738,0.699686358653764,Younger
3.589444794813342,0.940834533076818,198.54000794819643,193.405,0.681794564731365,Older
4.064957990883441,0.9571909660112043,233.44734957803635,230.777,0.7470400192387544,Older
3.6079964820367114,0.9461315817236268,173.03640807721692,169.683,0.7027847015304851,Older
4.080884040150142,0.9635794264235805,239.38076049857884,236.068,0.7468564444966843,Younger
3.1673065490077343,0.8965538726228256,122.78426111111112,121.542,0.6598278936043094,Younger
3.5602710904608186,0.9119173773672762,296.22166269490117,282.912,0.6306903878682719,Older
4.190611197499462,0.9715364467803915,259.53581879855176,248.803,0.7596421776226113,Older
4.262700272199801,0.9588811845814786,326.842504140242,321.816,0.7382638297743385,Older
3.865601260170511,0.9544509877779755,178.598224514701,175.398,0.748133882923207,Younger
3.4044755020292814,0.9229012791263846,143.8811238095238,143.184,0.685818142655682,Older
3.6747016835812447,0.9350991971297465,159.7611619047619,158.847,0.7250909976084906,Older
4.215570923902387,0.9653275198520308,228.7226336968587,227.365,0.7768437960398087,Younger
3.765515267706529,0.9324962102140997,252.92924244456205,248.366,0.6827944156719109,Older
4.752472683249619,0.9838784668338122,286.4838169594295,284.093,0.8412525487582623,Younger
3.0780327808118777,0.9119837656139073,92.57494285714286,91.637,0.6813195013944103,Older
3.197043300772424,0.9229632865510196,92.95241666666665,92.903,0.7055079174735527,Younger
3.6796466546259308,0.9466027749539286,144.41580634920635,143.182,0.7412558692560847,Older
2.584817122727614,0.8538213741991199,99.63424880952381,98.314,0.5633772824587409,Younger
3.8360908247019707,0.9469756590384092,217.2865532057511,214.263,0.7147333677916006,Younger
3.5400188774543295,0.9486383680475615,121.76988575036076,120.849,0.7383503888378872,Younger
3.280475015495854,0.9225449621549474,127.69420321067821,126.532,0.6777220388664857,Older
3.43896849094756,0.9215861166842623,194.91533983377735,191.685,0.6543193984175834,Younger
4.4804054497142864,0.9809892206724481,195.8468256132756,194.936,0.8497437837771724,Younger
3.5796123758538507,0.9403642899107397,157.70329333444334,156.416,0.7084862030500758,Older
3.965986622711541,0.960744451410074,202.5946610986236,200.941,0.7478783284265477,Older
4.1270366345956795,0.9684369215383887,238.70498475205306,231.609,0.757953151726273,Younger
3.5881826505886654,0.9476172030038253,162.94155820723392,157.131,0.7095575535929499,Older
3.463822998369665,0.9128478754097115,223.9239439305082,215.191,0.644863651905534,Younger
3.7427542198773236,0.9233884290544979,294.2127670146279,285.544,0.6619272052264823,Older
4.45696344931806,0.9789038089214048,215.82186054223556,214.269,0.8304061100994485,Younger
3.8122016714917617,0.9594668948842389,178.77216053019944,170.197,0.7421384849303159,Younger
3.50074240841618,0.9437004513590591,167.6567808403641,160.924,0.6890185472438247,Older
3.904344904181451,0.9472733063644011,221.9526274568055,213.934,0.7276678809735541,Younger
4.102149880777691,0.9659455779131885,240.1181209517322,231.784,0.7532813741366939,Older
3.744212806796455,0.9167209806395736,303.93906330200264,294.692,0.6585120087751598,Older
3.4586731830624884,0.924493340770088,219.83828288591565,207.9,0.6480689454400764,Younger
3.914666690321564,0.9605398804622106,218.80118166418467,211.008,0.731468261962993,Older
4.158417711569991,0.9629348200223915,299.92446616679393,289.073,0.7338466435276333,Younger
3.9174256880825107,0.9629785796426834,191.97862657294976,184.467,0.7508479995790118,Younger
3.7643727564276914,0.9551393843436667,167.13111274303185,160.097,0.7416590154387532,Younger
3.820096824786792,0.95657726590961,160.61583867937617,157.362,0.7551891202134386,Younger
3.545029135755744,0.92929508449886,245.1927982118613,235.066,0.6493006861750464,Older
3.7030145147416214,0.9544324894576457,145.58953021218977,142.098,0.747119000141127,Younger
3.376171133718823,0.9095612442707652,181.09356075797317,171.032,0.6566322015219027,Younger
3.8635407369415606,0.9600376539250514,221.46260775465157,210.228,0.722420501535604,Older
3.3380153542526174,0.9185981082694518,149.0253459910231,145.174,0.6705777208151983,Older
3.766327100738801,0.9572118899864143,177.4640366504627,168.785,0.7343990999065153,Older
4.128948338529772,0.9533977382947915,343.6927656671463,324.365,0.7141326907993837,Older
3.430115909066346,0.9162165679801744,176.78327140065818,173.091,0.6655595322263553,Younger
2.3209461883227385,0.7470766768971325,131.32141808734445,122.333,0.4828877991500097,Younger
4.105857231863517,0.9648767642485089,251.2281732231406,242.241,0.7479006338137452,Younger
3.6034548593255886,0.9470270817663138,173.69749222103974,167.269,0.7038749768411355,Younger
3.887638096324791,0.9617331281582795,184.7939637481799,181.169,0.7477148295838554,Older
3.9424921571131817,0.9512195762097051,242.0813947750529,235.614,0.7217879883833563,Older
3.72390631498331,0.9437144491567292,178.56928280110412,175.238,0.7208394058527666,Younger
3.959454666792031,0.9557166351711056,271.6695759451657,266.022,0.7091313072398057,Older
3.2792932916173876,0.9049150055575292,199.22913986034195,190.865,0.624457315318972,Older
2.9068281854396747,0.9010928709890667,118.96565368363576,113.608,0.6142278472772106,Younger
3.922780181288454,0.9567044039501023,187.75531902207703,184.266,0.7520219947943102,Younger
3.785462348272349,0.9568133686404019,160.5535177536516,156.417,0.749238073359529,Older
4.018250817130863,0.9399706682256017,268.4289907582614,265.62,0.7198531266985859,Younger
3.325888849295453,0.9013927730058383,170.22137893946982,162.378,0.6534478233810775,Older
3.935808087104758,0.9511654364305588,227.24684865884421,221.964,0.7285237678057399,Older
4.066229042472341,0.957432229043984,274.35152424893823,263.282,0.7296119850916561,Older
2.870531117389097,0.8853292633622613,136.20544456654903,127.879,0.5917683023484729,Younger
3.7879343527509737,0.9211359763029454,219.336278084334,216.286,0.704528175308908,Younger
3.7968905239188637,0.9577305983726389,218.88272825714336,208.25,0.7112152599276039,Younger
