Shannon,Simpson,Chao1,OTU_Richness,Pielou_Evenness,Group
3.1503455091193717,0.9100221461377477,61.878,61.874,0.7637056203479412,Worse
2.8996381788830377,0.8813947824904819,124.69197496441896,117.36,0.6085426900582795,Better
2.6204971623200417,0.8394637195484131,117.90606627630196,111.049,0.5564120541546759,Worse
2.656506362554055,0.8914700740836082,43.663666666666664,43.261,0.7052035623624138,Better
2.675646991224491,0.882459893880643,76.68449570707072,75.171,0.6194267673546427,Worse
3.0246807511826983,0.8894824617003915,96.89107222222222,95.912,0.662818860605809,Better
2.4187431945649323,0.7593151518912407,88.77356349206349,87.33,0.5411566961168001,Better
2.534153148424105,0.7876724825696787,93.86255039682538,93.283,0.5587265318067407,Worse
2.6474604710587135,0.8589133700581862,67.0,67.0,0.6296442357877254,Worse
2.788927819502881,0.8699120581797716,86.94228253968255,85.788,0.6264742569741538,Worse
3.117174169014206,0.9254530289291518,70.7523369047619,69.505,0.7349690142762271,Worse
2.8802306270606817,0.9146935953573133,61.851483333333334,61.427,0.6994673465669412,Worse
2.9576005478397436,0.9117176292303812,73.800525,72.013,0.6915747404586046,Better
2.9650018075564506,0.8954475234256034,86.76304841269841,85.948,0.6657456779382824,Better
2.380815072407289,0.8333683045141089,52.74313333333334,52.297,0.6017049885897784,Better
3.1634351897843307,0.9404479827702285,59.0,59.0,0.7758200220852405,Worse
2.356386980874994,0.7977556463847703,85.82924166666668,85.071,0.5303116626472716,Worse
2.788314915181766,0.8605147143334805,76.67518373015872,75.517,0.6448149108500518,Better
2.7551683198558194,0.897786393682745,66.78031666666666,66.19,0.6571780418924553,Worse
2.6673721621687636,0.8699343594084387,53.739533333333334,53.583,0.6700020094318995,Worse
3.0009367141054586,0.8930492002941615,102.82205988455989,101.324,0.6498033907922239,Worse
2.482053935526845,0.8187614476257786,78.77125559163059,77.573,0.5704466527172196,Worse
2.8948089639497794,0.899515602121094,65.86925,65.757,0.6915571477483012,Worse
2.9688688136851225,0.918103514410278,66.83425,66.625,0.707037627547945,Worse
2.702385429204777,0.8769540176192065,79.55185526695527,78.03,0.6202525146162623,Better
2.445509652601314,0.848650568780693,45.90833333333333,45.757,0.6396391906245139,Worse
3.2315785697144923,0.9329129058419364,66.0,66.0,0.7713233592492785,Better
2.1902734305996816,0.8455063122325385,36.690450000000006,36.058,0.6110006124487776,Worse
3.2711736425217084,0.9308263059658025,96.88127972582974,93.905,0.7201955865351625,Better
2.683755387525924,0.8164935313178598,108.40150249195248,106.346,0.5751007651364555,Better
2.788324101302007,0.9047894995877688,59.793616666666665,59.336,0.6828930436086447,Better
2.4223520552551654,0.8624967289251055,44.84502619047618,44.367,0.6387589779912637,Better
2.9429167902767475,0.8938482858953667,56.0,56.0,0.7310955703697245,Better
