,g__ADurb.Bin063-1,g__Abiotrophia,g__Absconditabacteriales_(SR1)_unclassified,g__Acetatifactor,g__Acetobacter,g__Acholeplasma,g__Acidaminococcus,g__Acidibacter,g__Acidipila,g__Acidithiobacillus,g__Acidobacteria_unclassified,g__Acidobacteriaceae_unclassified,g__Acidobacteriales_unclassified,g__Acidovorax,g__Acinetobacter,g__Actinobacillus,g__Actinobacteria_unclassified,g__Actinomyces,g__Actinomycetaceae_unclassified,g__Actinomycetales_unclassified,g__Actinomycetospora,g__Adlercreutzia,g__Aeriscardovia,g__Aerococcaceae_unclassified,g__Aeromonas,g__Agathobacter,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Alkanindiges,g__Allisonella,g__Allobaculum,g__Alloprevotella,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,g__Alloscardovia,g__Alphaproteobacteria_unclassified,g__Alsobacter,g__Altererythrobacter,g__Alysiella,g__Aminicenantales_unclassified,g__Anaerococcus,g__Anaeroglobus,g__Anaerolineaceae_unclassified,g__Anaeroplasma,g__Anaerostipes,g__Anaerotaenia,g__Anaerotruncus,g__Anaerovorax,g__Angelakisella,g__Aquabacterium,g__Aquincola,g__Arcobacter,g__Asaccharobacter,g__Asticcacaulis,g__Atopobiaceae_unclassified,g__Atopobium,g__Azohydromonas,g__Azospira,g__Azospirillum,g__Bacillales_unclassified,g__Bacilli_unclassified,g__Bacillus,g__Bacteriovorax,g__Bacteroidales_unclassified,g__Bacteroides,g__Bacteroidetes_unclassified,g__Barnesiella,g__Bavariicoccus,g__Bdellovibrio,g__Beijerinckiaceae_unclassified,g__Bergeyella,g__Betaproteobacteria_unclassified,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Blvii28_wastewater-sludge_group,g__Bordetella,g__Bosea,g__Bradyrhizobium,g__Brevibacterium,g__Brevundimonas,g__Bryobacter,g__Bulleidia,g__Burkholderia-Caballeronia-Paraburkholderia,g__Burkholderiaceae_unclassified,g__Burkholderiales_unclassified,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio_2,g__C1-B045,g__C39,g__CAG-56,g__Caenimonas,g__Campylobacter,g__Candidatus_Arthromitus,g__Candidatus_Endomicrobium,g__Candidatus_Pacebacteria_unclassified,g__Candidatus_Saccharibacteria_unclassified,g__Candidatus_Saccharimonas,g__Candidatus_Soleaferrea,g__Candidatus_Solibacter,g__Candidatus_Stoquefichus,g__Capnocytophaga,g__Cardiobacterium,g__Catabacter,g__Catenibacterium,g__Catonella,g__Caulobacter,g__Caulobacteraceae_unclassified,g__Centipeda,g__Chitinimonas,g__Chitinophagaceae_unclassified,g__Chloroplast_unclassified,g__Christensenellaceae_R-7_group,g__Christensenellaceae_unclassified,g__Chromobacterium,g__Chryseobacterium,g__Chujaibacter,g__Citrobacter,g__Cloacibacterium,g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,g__Clostridiales_unclassified,g__Clostridiales_vadinBB60_group_unclassified,g__Clostridioides,g__Clostridium,g__Clostridium_sensu_stricto_1,g__Clostridium_sensu_stricto_10,g__Clostridium_sensu_stricto_3,g__Cm1-21,g__Collinsella,g__Comamonadaceae_unclassified,g__Comamonas,g__Coprobacillus,g__Coprobacter,g__Coprococcus_1,g__Coprococcus_2,g__Coprococcus_3,g__Coriobacteriaceae_unclassified,g__Coriobacteriales_Incertae_Sedis_unclassified,g__Corynebacterium,g__Corynebacterium_1,g__Cryptobacterium,g__Curvibacter,g__Cutibacterium,g__Cytophaga,g__DNF00809,g__Dechloromonas,g__Dechlorosoma,g__Defluviitaleaceae_UCG-011,g__Deinococcus,g__Delftia,g__Dermacoccus,g__Dermatophilaceae_unclassified,g__Desulfobulbus,g__Desulfomicrobium,g__Desulfoplanes,g__Desulfovibrio,g__Desulfovibrionaceae_unclassified,g__Dialister,g__Dolosigranulum,g__Dorea,g__Dubosiella,g__Duganella,g__Duncaniella,g__Dyella,g__Dysgonomonas,g__Eggerthella,g__Eggerthellaceae_unclassified,g__Eggerthia,g__Eikenella,g__Eisenbergiella,g__Elizabethkingia,g__Ellin6067,g__Elsterales_unclassified,g__Elusimicrobium,g__Emticicia,g__Endobacter,g__Enhydrobacter,g__Enorma,g__Ensifer,g__Enterobacter,g__Enterobacterales_unclassified,g__Enterobacteriaceae_unclassified,g__Enterococcus,g__Enterorhabdus,g__Epulopiscium,g__Erysipelatoclostridium,g__Erysipelothrix,g__Erysipelotrichaceae_UCG-003,g__Erysipelotrichaceae_UCG-004,g__Erysipelotrichaceae_UCG-006,g__Escherichia,g__Escherichia-Shigella,g__Eubacteriaceae_unclassified,g__Eubacterium,g__Eubacterium]_brachy_group,g__Eubacterium]_coprostanoligenes_group,g__Eubacterium]_eligens_group,g__Eubacterium]_hallii_group,g__Eubacterium]_nodatum_group,g__Eubacterium]_oxidoreducens_group,g__Eubacterium]_ruminantium_group,g__Eubacterium]_saphenum_group,g__Eubacterium]_ventriosum_group,g__Eubacterium]_xylanophilum_group,g__Eubacterium]_yurii_group,g__Ezakiella,g__F0058,g__F0332,g__F082_unclassified,g__FCPS473,g__Faecalibacterium,g__Faecalibaculum,g__Faecalimonas,g__Family_XIII_AD3011_group,g__Family_XIII_UCG-001,g__Family_XIII_unclassified,g__Fastidiosipila,g__Fibrella,g__Filifactor,g__Finegoldia,g__Firmicutes_unclassified,g__Flavobacteriaceae_unclassified,g__Flavobacteriales_unclassified,g__Flavobacterium,g__Flavonifractor,g__Flexilinea,g__Fluviicola,g__Fournierella,g__Fretibacterium,g__Fusicatenibacter,g__Fusobacterium,g__GCA-900066225,g__GCA-900066575,g__Ga0077536_unclassified,g__Gaiellales_unclassified,g__Gammaproteobacteria_unclassified,g__Gardnerella,g__Gastranaerophilales_unclassified,g__Gemella,g__Gemmatimonas,g__Gemmobacter,g__Geobacillus,g__Geodermatophilus,g__Glucerabacter,g__Gordonia,g__Gordonibacter,g__Gracilibacteria_unclassified,g__Granulicatella,g__Haemophilus,g__Helicobacter,g__Herbinix,g__Holdemanella,g__Holdemania,g__Howardella,g__Humibacter,g__Hungatella,g__Hydrogenophaga,g__Hymenobacter,g__Hyphomicrobium,g__IMCC26256_unclassified,g__Insolitispirillum,g__Intestinibacter,g__Intestinimonas,g__Izimaplasmatales_unclassified,g__JG30-KF-AS9_unclassified,g__JGI_0000069-P22_unclassified,g__Janibacter,g__Johnsonella,g__Jonquetella,g__KD4-96_unclassified,g__KF-JG30-C25_unclassified,g__Kineothrix,g__Kingella,g__Kinneretia,g__Klebsiella,g__Kluyvera,g__Kocuria,g__Kosakonia,g__Ktedonobacteraceae_unclassified,g__LD29,g__Lachnoanaerobaculum,g__Lachnoclostridium,g__Lachnospira,g__Lachnospiraceae_FCS020_group,g__Lachnospiraceae_ND3007_group,g__Lachnospiraceae_NK4A136_group,g__Lachnospiraceae_UCG-006,g__Lachnospiraceae_UCG-010,g__Lachnospiraceae_XPB1014_group,g__Lachnospiraceae_unclassified,g__Lactobacillales_unclassified,g__Lactobacillus,g__Lactococcus,g__Lautropia,g__Lawsonella,g__Leclercia,g__Leifsonia,g__Lentimicrobiaceae_unclassified,g__Leptotrichia,g__Leuconostoc,g__Lineage_IV_unclassified,g__Luteimonas,g__Luteitalea,g__Luteolibacter,g__Lysinibacillus,g__Lysobacter,g__Macrococcus,g__Marvinbryantia,g__Massilia,g__Megamonas,g__Megasphaera,g__Mesorhizobium,g__Methylacidiphilaceae_unclassified,g__Methylobacterium,g__Methylophilus,g__Methyloversatilis,g__Microbacteriaceae_unclassified,g__Micrococcus,g__Microscillaceae_unclassified,g__Mitochondria_unclassified,g__Mitsuaria,g__Mobiluncus,g__Mogibacterium,g__Mollicutes_RF39_unclassified,g__Moraxella,g__Morganella,g__Moryella,g__Mucispirillum,g__Muribaculaceae_unclassified,g__Muribaculum,g__Mycobacterium,g__Mycoplasma,g__Negativibacillus,g__Negativicoccus,g__Neisseria,g__Neisseriaceae_unclassified,g__Neomicrococcus,g__Niveispirillum,g__Novispirillum,g__Novosphingobium,g__Nubsella,g__OM43_clade,g__OPB56_unclassified,g__Oceanivirga,g__Ochrobactrum,g__Odoribacter,g__Olsenella,g__Oribacterium,g__Ornithinimicrobium,g__Oscillibacter,g__Ottowia,g__P5D1-392_unclassified,g__Paeniclostridium,g__Paenisporosarcina,g__Pajaroellobacter,g__Pandoraea,g__Pantoea,g__Parabacteroides,g__Paracaedibacteraceae_unclassified,g__Paracoccus,g__Paraeggerthella,g__Paramuribaculum,g__Paraprevotella,g__Parascardovia,g__Parasutterella,g__Parvimonas,g__Pasteurellaceae_unclassified,g__Pasteurellales_unclassified,g__Pediococcus,g__Pedosphaeraceae_unclassified,g__Pelistega,g__Pelomonas,g__Pelospora,g__Peptoanaerobacter,g__Peptoclostridium,g__Peptococcaceae_unclassified,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcaceae_unclassified,g__Peptostreptococcus,g__Peredibacter,g__Phascolarctobacterium,g__Phaselicystis,g__Phocaeicola,g__Phreatobacter,g__Phyllobacteriaceae_unclassified,g__Planktomarina,g__Planktothrix_NIVA-CYA_15,g__Pleomorphomonadaceae_unclassified,g__Polynucleobacter,g__Porphyromonadaceae_unclassified,g__Porphyromonas,g__Prevotella,g__Prevotella_1,g__Prevotella_2,g__Prevotella_6,g__Prevotella_7,g__Prevotella_9,g__Prevotellaceae_Ga6A1_group,g__Prevotellaceae_NK3B31_group,g__Prevotellaceae_UCG-001,g__Prevotellaceae_UCG-003,g__Prevotellaceae_UCG-004,g__Prevotellaceae_unclassified,g__Propionibacterium,g__Proteiniphilum,g__Proteobacteria_unclassified,g__Proteus,g__Providencia,g__Pseudacidovorax,g__Pseudoalteromonas,g__Pseudoduganella,g__Pseudoflavonifractor,g__Pseudohongiella,g__Pseudolabrys,g__Pseudomonas,g__Pseudopropionibacterium,g__Pseudoramibacter,g__Pseudoxanthomonas,g__Psychrobacter,g__Pygmaiobacter,g__Pyramidobacter,g__Qingshengfania,g__Quinella,g__Ralstonia,g__Ramlibacter,g__Raoultella,g__Raoultibacter,g__Reyranella,g__Rhodanobacter,g__Rhodobacter,g__Rhodospirillales_unclassified,g__Rikenellaceae_RC9_gut_group,g__Rivicola,g__Robinsoniella,g__Romboutsia,g__Roseateles,g__Roseburia,g__Roseiflexaceae_unclassified,g__Roseomonas,g__Rothia,g__Ruminiclostridium,g__Ruminiclostridium_5,g__Ruminiclostridium_6,g__Ruminiclostridium_9,g__Ruminobacter,g__Ruminococcaceae_NK4A214_group,g__Ruminococcaceae_UCG-002,g__Ruminococcaceae_UCG-003,g__Ruminococcaceae_UCG-004,g__Ruminococcaceae_UCG-005,g__Ruminococcaceae_UCG-009,g__Ruminococcaceae_UCG-010,g__Ruminococcaceae_UCG-013,g__Ruminococcaceae_UCG-014,g__Ruminococcaceae_V9D2013_group,g__Ruminococcaceae_unclassified,g__Ruminococcus,g__Ruminococcus]_gauvreauii_group,g__Ruminococcus]_gnavus_group,g__Ruminococcus]_torques_group,g__Ruminococcus_1,g__Ruminococcus_2,g__Runella,g__SM2D12_unclassified,g__SWB02,g__Saccharimonadaceae_unclassified,g__Saccharimonadales_unclassified,g__Saccharofermentans,g__Sandarakinorhabdus,g__Scardovia,g__Schlegelella,g__Sediminibacterium,g__Selenomonas,g__Selenomonas_1,g__Selenomonas_3,g__Selenomonas_4,g__Sellimonas,g__Senegalimassilia,g__Sericytochromatia_unclassified,g__Serratia,g__Shuttleworthia,g__Sinorhizobium,g__Slackia,g__Sneathia,g__Solobacterium,g__Sphaerochaeta,g__Sphingoaurantiacus,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Sphingopyxis,g__Sporacetigenium,g__Staphylococcus,g__Stenotrophomonas,g__Steroidobacteraceae_unclassified,g__Stomatobaculum,g__Streptobacillus,g__Streptococcaceae_unclassified,g__Streptococcus,g__Streptomyces,g__Subdoligranulum,g__Subgroup_13_unclassified,g__Subgroup_2_unclassified,g__Subgroup_6_unclassified,g__Subgroup_7_unclassified,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Tannerella,g__Terrimicrobium,g__Terrisporobacter,g__Thalassospira,g__Thiobacillus,g__Tissierella,g__Treponema_2,g__Trichococcus,g__Tsukamurella,g__Turicibacter,g__Tyzzerella,g__Tyzzerella_3,g__Tyzzerella_4,g__UBA10353_marine_group_unclassified,g__UBA1819,g__Undibacterium,g__Ureaplasma,g__Vagococcus,g__Veillonella,g__Veillonellaceae_unclassified,g__Vibrio,g__Vogesella,g__Vulcaniibacterium,g__W5053,g__WPS-2_unclassified,g__WS6_(Dojkabacteria)_unclassified,g__Weeksellaceae_unclassified,g__Weissella,g__Wolinella,g__Xanthobacteraceae_unclassified,g__Xanthomonas,g__Zoogloea,g__env.OPS_17_unclassified,g__unclassified
0,5.963111948670275e-20,-1.6263032587282566e-20,1.463672932855431e-19,-3.7947076036992655e-19,4.1199682554449167e-19,-1.8702487475374952e-19,5.421010862427522e-20,-1.4094628242311558e-19,-2.764715539838036e-19,2.38524477946811e-19,8.673617379884036e-20,2.7105054312137612e-21,2.38524477946811e-19,-1.7076184216646694e-19,4.777265822514254e-20,-3.686287386450715e-19,-2.3445871979999034e-19,-9.75781955236954e-20,-2.439454888092385e-19,-3.4694469519536144e-19,-2.4123498337802475e-19,-1.951563910473908e-19,-1.8431436932253575e-19,5.421010862427522e-20,2.439454888092385e-20,-3.279711571768651e-19,1.192622389734055e-19,-1.8228149024912542e-19,9.75781955236954e-20,-4.87890977618477e-19,1.1384122811097797e-19,2.5817564232311075e-19,-1.0842021724855044e-19,-3.361026734705064e-19,-5.475220971051797e-19,-4.87890977618477e-20,-1.0842021724855045e-20,1.4094628242311558e-19,3.144186300207963e-19,1.6263032587282566e-20,-2.168404344971009e-19,9.203860004865227e-19,1.3552527156068805e-19,-4.404571325722362e-20,2.927345865710862e-19,-8.131516293641283e-20,2.38524477946811e-19,-4.87890977618477e-20,2.168404344971009e-20,6.2070574374795125e-19,-7.860465750519907e-20,2.0057740190981833e-19,-3.8794108984246953e-20,-1.3010426069826053e-19,-3.252606517456513e-20,-1.7889335846010822e-19,9.215718466126787e-20,-2.168404344971009e-20,2.6075062248276382e-18,1.3552527156068805e-19,-8.023096076392733e-19,2.8053731213062426e-19,3.361026734705064e-19,2.439454888092385e-20,2.927345865710862e-19,1.7889335846010822e-19,2.168404344971009e-19,-1.0842021724855045e-20,1.680513367352532e-19,2.3445871979999034e-19,-4.37069000783219e-20,6.23416249179165e-20,-1.5449880957918439e-19,2.168404344971009e-20,-3.083199928005653e-20,-1.517883041479706e-19,3.5575383784680616e-21,-3.5236570605778894e-19,1.3010426069826053e-19,3.5236570605778895e-20,1.6263032587282566e-20,2.0328790734103207e-21,6.288372600415926e-19,3.794707603699265e-20,1.7889335846010822e-19,-2.168404344971009e-19,1.2197274440461925e-19,1.1384122811097797e-19,1.3010426069826053e-19,-8.673617379884036e-20,6.505213034913026e-20,2.4123498337802475e-19,2.2463313761184044e-19,-5.204170427930421e-19,1.680513367352532e-19,-7.792703114739563e-20,-3.686287386450715e-19,-3.3339216803929263e-19,0.0,-1.132991270247352e-18,7.860465750519907e-20,-5.4210108624275225e-21,3.903127820947816e-19,1.0706496453294357e-19,5.149960319306146e-20,-2.761327408049019e-20,-1.7347234759768072e-19,1.3552527156068805e-20,1.0842021724855045e-20,-3.252606517456513e-20,6.396792817664477e-19,-3.06287113727155e-19,-8.131516293641283e-21,-3.3881317890172014e-20,3.794707603699265e-20,3.157738827364032e-19,4.885686039762804e-19,6.901624454228039e-19,-1.192622389734055e-19,1.192622389734055e-19,-3.035766082959412e-19,4.645128682742583e-19,-4.336808689942018e-20,-2.222614453595284e-19,-1.2034644114589099e-18,-1.345088320239829e-19,8.131516293641283e-20,1.6263032587282567e-19,1.6263032587282566e-20,-2.2768245622195594e-19,1.5077186461126546e-19,2.764715539838036e-19,-4.1199682554449167e-19,-7.047314121155779e-20,1.531435568635775e-19,1.0537089863843497e-19,-2.168404344971009e-20,1.317305639569888e-18,-9.215718466126787e-20,-7.58941520739853e-20,7.58941520739853e-20,-8.61940727125976e-19,-2.439454888092385e-19,3.8489177123235405e-19,-3.5778671692021644e-19,4.98732999343332e-19,3.8760227666356785e-19,-8.673617379884036e-20,2.8731357570865867e-19,1.235990476633475e-18,-6.1257422745431e-19,5.963111948670274e-19,-6.884683795282953e-19,1.6534083130403942e-19,2.883977778811442e-18,-1.517883041479706e-19,-3.686287386450715e-19,9.75781955236954e-20,-1.517883041479706e-19,-1.6263032587282566e-20,5.041540102057596e-19,0.0,2.168404344971009e-20,6.098637220230962e-20,-3.903127820947816e-19,2.38524477946811e-19,3.652406068560543e-19,-5.692061405548899e-20,-3.496552006265752e-19,6.179952383167375e-19,-3.3203691532368576e-20,5.149960319306146e-20,1.680513367352532e-19,-1.8431436932253575e-19,5.421010862427522e-20,2.168404344971009e-19,-2.710505431213761e-20,5.881796785733861e-19,-3.252606517456513e-20,-2.0599841277224583e-19,1.6263032587282567e-19,2.6020852139652105e-19,1.1384122811097797e-19,1.4094628242311558e-19,-1.192622389734055e-19,5.421010862427522e-20,-1.3688052427629493e-19,2.859583229930518e-19,4.445228907190568e-19,2.168404344971009e-20,-4.0115480381963666e-19,2.0599841277224583e-19,-2.72405795836983e-19,5.370188885592264e-20,7.806255641895632e-19,3.035766082959412e-19,3.035766082959412e-19,1.8431436932253575e-19,-4.377466271410224e-19,2.0328790734103208e-19,1.2874900798265365e-20,-3.903127820947816e-19,-1.9244588561617703e-19,4.87890977618477e-19,4.174178364069192e-19,-2.1141942363467336e-19,-1.7889335846010822e-19,-4.336808689942018e-20,-3.7133924407628525e-19,-3.361026734705064e-19,-1.5287250632045612e-18,9.75781955236954e-20,9.486769009248164e-20,4.87890977618477e-19,1.314595134138674e-19,-1.1519648082658485e-19,3.5236570605778894e-19,-1.7618285302889448e-20,-2.303929616531697e-20,1.6263032587282567e-19,4.20128341838133e-20,2.0328790734103208e-20,-1.0986017325888274e-19,6.0986372202309626e-21,2.168404344971009e-20,-2.8189256484623116e-19,4.336808689942018e-20,4.607859233063394e-20,-1.3162892000331828e-19,8.673617379884036e-20,-4.336808689942018e-20,-5.421010862427522e-20,8.131516293641283e-20,-3.686287386450715e-19,1.0706496453294357e-19,-4.607859233063394e-20,-3.5372095877339584e-19,3.9437854024160226e-19,9.215718466126787e-20,-1.0516761073109392e-18,1.192622389734055e-19,-5.963111948670275e-20,3.252606517456513e-20,-5.692061405548899e-20,8.456776945386934e-19,-2.710505431213761e-20,-3.415236843329339e-19,2.710505431213761e-19,2.38524477946811e-19,2.168404344971009e-20,4.87890977618477e-19,-2.764715539838036e-19,4.54009659728305e-19,-2.0057740190981833e-19,7.697835424647081e-19,-3.794707603699265e-20,1.6263032587282567e-19,-2.358139725155972e-19,2.38524477946811e-19,6.776263578034403e-20,-1.9651164376299767e-20,2.7105054312137612e-21,6.674619624363887e-19,-3.794707603699265e-20,1.0842021724855045e-20,2.6834003769016236e-19,-4.414735721089414e-19,1.0842021724855044e-19,-1.8973538018496326e-20,-1.6425662913155393e-18,1.7401444868392347e-18,3.1035287187397562e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
