feature,importance
g__Candidatus_Saccharimonas,0.0017041042997483346
g__Candidatus_Soleaferrea,0.002830216870086646
g__Candidatus_Solibacter,0.002554048745732992
g__Candidatus_Stoquefichus,0.0016909205498673292
g__Capnocytophaga,0.0012712558306907599
g__Cardiobacterium,0.0013328831426379236
g__Catabacter,0.002171668076220013
g__Catenibacterium,0.0038355498261224293
g__Catonella,0.001279476134443607
g__Caulobacter,0.0029517275474957
g__Caulobacteraceae_unclassified,0.0011874325685316824
g__Centipeda,0.0019902727118405548
g__Chitinimonas,0.0015574434594569139
g__Chitinophagaceae_unclassified,0.0014002643390667257
g__Chloroplast_unclassified,0.0009455279677518089
g__Christensenellaceae_R-7_group,0.0025701546695554613
g__Christensenellaceae_unclassified,0.002960309200565639
g__Chromobacterium,0.0030694796884766333
g__Chryseobacterium,0.0021878225066930576
g__Chujaibacter,0.0010652886212431743
g__Citrobacter,0.0021695124772281695
g__Cloacibacterium,0.0023303235384180766
g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,0.0011090253162038093
g__Clostridiales_unclassified,0.0023462545122591304
g__Clostridiales_vadinBB60_group_unclassified,0.0009431091663168995
g__Clostridioides,0.0012453476765479454
g__Clostridium,0.001434371622704892
g__Clostridium_sensu_stricto_1,0.0012820137009211523
g__Clostridium_sensu_stricto_10,0.0023164199382847933
g__Clostridium_sensu_stricto_3,0.001580184743706412
g__Cm1-21,0.0014074251550879934
g__Collinsella,0.0017206609783460612
g__Comamonadaceae_unclassified,0.0010069757084861367
g__Comamonas,0.0019073733958925006
g__Coprobacillus,0.001955749192791093
g__Coprobacter,0.0009055658289091581
g__Coprococcus_1,0.0018757602491462667
g__Coprococcus_2,0.0013431085977124787
g__Coprococcus_3,0.0012947188183859923
g__Coriobacteriaceae_unclassified,0.0006590298520792499
g__Coriobacteriales_Incertae_Sedis_unclassified,0.0019383625133389838
g__Corynebacterium,0.0045376762871723085
g__Corynebacterium_1,0.001353683900356551
g__Cryptobacterium,0.0018688100881324625
g__Curvibacter,0.0036351371209714916
g__Cutibacterium,0.0035753793664907844
g__Cytophaga,0.0011033029003346692
g__DNF00809,0.0017746582139274681
g__Dechloromonas,0.0013048823304920823
g__Dechlorosoma,0.0018717142792793325
g__Defluviitaleaceae_UCG-011,0.0020787684256652933
g__Deinococcus,0.005250052449094055
g__Delftia,0.001842238490890733
g__Dermacoccus,0.002378519778058847
g__Dermatophilaceae_unclassified,0.003413049028573066
g__Desulfobulbus,0.002024690759957404
g__Desulfomicrobium,0.0015530330713038351
g__Desulfoplanes,0.0014528676798344865
g__Desulfovibrio,0.0017795656209752693
g__Desulfovibrionaceae_unclassified,0.002266460393358905
g__Dialister,0.001473316467388444
g__Dolosigranulum,0.002855006947941193
g__Dorea,0.0012364095204028223
g__Dubosiella,0.0012674117170678543
g__Duganella,0.001021991785152745
g__Duncaniella,0.002633593590110168
g__Dyella,0.0010423221073410666
g__Dysgonomonas,0.0010382473700612568
g__Eggerthella,0.0014672922549933108
g__Eggerthellaceae_unclassified,0.009948555061151974
g__Eggerthia,0.0018835910740138942
g__Eikenella,0.0023856918487103083
g__Eisenbergiella,0.001816484649221841
g__Elizabethkingia,0.0009326660971376027
g__Ellin6067,0.0007274304326112948
g__Elsterales_unclassified,0.0011936822551203785
g__Elusimicrobium,0.0018236343689178509
g__Emticicia,0.0014280799626266208
g__Endobacter,0.003298664896006275
g__Enhydrobacter,0.0018160229066993818
g__Enorma,0.0014784913077599056
g__Ensifer,0.002249173274710639
g__Enterobacter,0.0014862958583905421
g__Enterobacterales_unclassified,0.0007843780350976477
g__Enterobacteriaceae_unclassified,0.0006799399487154008
g__Enterococcus,0.0009380201281792086
g__Enterorhabdus,0.001086516510132551
g__Epulopiscium,0.001624630294657149
g__Erysipelatoclostridium,0.0014791828246905987
g__Erysipelothrix,0.0009132542806586628
g__Erysipelotrichaceae_UCG-003,0.003383775884250144
g__Erysipelotrichaceae_UCG-004,0.0015018714426653034
g__Erysipelotrichaceae_UCG-006,0.0023073693452382534
g__Escherichia,0.0033089054311403665
g__Escherichia-Shigella,0.0016876622243961832
g__Eubacteriaceae_unclassified,0.0005234510690871525
g__Eubacterium,0.0019536706095048782
g__Eubacterium]_brachy_group,0.002134891831783081
g__Eubacterium]_coprostanoligenes_group,0.0027090279376902624
g__Eubacterium]_eligens_group,0.0027910367413941446
g__Eubacterium]_hallii_group,0.0012359008713099624
g__Eubacterium]_nodatum_group,0.0016423001314825028
g__Eubacterium]_oxidoreducens_group,0.002224809400573092
g__Eubacterium]_ruminantium_group,0.003339235996273375
g__Eubacterium]_saphenum_group,0.0014867932768993486
g__Eubacterium]_ventriosum_group,0.0016448636614495432
g__Eubacterium]_xylanophilum_group,0.0012227108940931614
g__Eubacterium]_yurii_group,0.0016123889166262272
g__Ezakiella,0.006036973841938355
g__F0058,0.001497769106205574
g__F0332,0.0022039436985149016
g__F082_unclassified,0.0004201360780706417
g__FCPS473,0.0013849980023847002
g__Faecalibacterium,0.002869573037906314
g__Faecalibaculum,0.0010979848676091442
g__Faecalimonas,0.002412116373517212
g__Family_XIII_AD3011_group,0.0017377208020731131
g__Family_XIII_UCG-001,0.0022478761289300097
g__Family_XIII_unclassified,0.001586879641172381
g__Fastidiosipila,0.002674709262654753
g__Fibrella,0.001781146312929656
g__Filifactor,0.0022190281077407764
g__Finegoldia,0.001988728448500045
g__Firmicutes_unclassified,0.0020927857703698814
g__Flavobacteriaceae_unclassified,0.0013353963583426606
g__Flavobacteriales_unclassified,0.0014859590612617793
g__Flavobacterium,0.0017345465127418884
g__Flavonifractor,0.001060651747740563
g__Flexilinea,0.001746155902248461
g__Fluviicola,0.002158092667728412
g__Fournierella,0.0021496202431810166
g__Fretibacterium,0.001069435186358424
g__Fusicatenibacter,0.0010983391542632793
g__Fusobacterium,0.0012636763188395555
g__GCA-900066225,0.002076925463397501
g__GCA-900066575,0.0013901118854686666
g__Ga0077536_unclassified,0.001335578645989058
g__Gaiellales_unclassified,0.0019437322916683207
g__Gammaproteobacteria_unclassified,0.0028956101034309507
g__Gardnerella,0.0006062891655731232
g__Gastranaerophilales_unclassified,0.001408476580082257
g__Gemella,0.0021168194189321583
g__Gemmatimonas,0.0019282925442067132
g__Gemmobacter,0.0009250700224607124
g__Geobacillus,0.0009061185592921411
g__Geodermatophilus,0.0014946303555809348
g__Glucerabacter,0.0009633541204139621
g__Gordonia,0.0013924779354915551
g__Gordonibacter,0.004212737346907222
g__Gracilibacteria_unclassified,0.0010659230212494522
g__Granulicatella,0.0011886452175980035
g__Haemophilus,0.0015173488914514922
g__Helicobacter,0.0013959606618217503
g__Herbinix,0.0017618485462136872
g__Holdemanella,0.0020020717880605307
g__Holdemania,0.0008089048975163636
g__Howardella,0.0015251187040666208
g__Humibacter,0.0013035143106769763
g__Hungatella,0.0018160568876868634
g__Hydrogenophaga,0.0015921259017314278
g__Hymenobacter,0.0018862222801164326
g__Hyphomicrobium,0.0007120000604420646
g__IMCC26256_unclassified,0.0017986850777427926
g__Insolitispirillum,0.0016693200416014655
g__Intestinibacter,0.0024067714393715576
g__Intestinimonas,0.0011808445825666324
g__Izimaplasmatales_unclassified,0.003046231302795561
g__JG30-KF-AS9_unclassified,0.0010341168638719755
g__JGI_0000069-P22_unclassified,0.0005001101401720373
g__Janibacter,0.0021214089653103134
g__Johnsonella,0.001957496069609831
g__Jonquetella,0.0014059728343347139
g__KD4-96_unclassified,0.0019986112365585466
g__KF-JG30-C25_unclassified,0.0018104152982872542
g__Kineothrix,0.0006238975978331184
g__Kingella,0.0009063351610375965
g__Kinneretia,0.0028138825948122318
g__Klebsiella,0.003926114735593004
g__Kluyvera,0.0013161834002628158
g__Kocuria,0.00029128892773612003
g__Kosakonia,0.0015435508631543497
g__Ktedonobacteraceae_unclassified,0.003866929017260763
g__LD29,0.0018003456986547457
g__Lachnoanaerobaculum,0.0021732675162161844
g__Lachnoclostridium,0.011764114531732017
g__Lachnospira,0.0011480971193425103
g__Lachnospiraceae_FCS020_group,0.0029611936842076766
g__Lachnospiraceae_ND3007_group,0.0016971957008620412
g__Lachnospiraceae_NK4A136_group,0.0015234201952350132
g__Lachnospiraceae_UCG-006,0.0011281726730917197
g__Lachnospiraceae_UCG-010,0.0015820599226294152
g__Lachnospiraceae_XPB1014_group,0.0016233949133041864
g__Lachnospiraceae_unclassified,0.0009156758794765293
g__Lactobacillales_unclassified,0.0016611417866920493
g__Lactobacillus,0.0009715356104747939
g__Lactococcus,0.0010336873195069436
g__Lautropia,0.0012197867896265066
g__Lawsonella,0.0010140726470178878
g__Leclercia,0.002139656941059383
g__Leifsonia,0.0018890641926201962
g__Lentimicrobiaceae_unclassified,0.003748545319608487
g__Leptotrichia,0.0014972676936291114
g__Leuconostoc,0.0014560743924184956
g__Lineage_IV_unclassified,0.0005303504852307826
g__Luteimonas,0.000768447678885524
g__Luteitalea,0.001791402723851659
g__Luteolibacter,0.0029964783616508272
g__Lysinibacillus,0.0020358002126425524
g__Lysobacter,0.0010149748436348975
g__Macrococcus,0.0032900317441574654
g__Marvinbryantia,0.0015504576774489052
g__Massilia,0.0008374523883277587
g__Megamonas,0.002676154687494024
g__Megasphaera,0.0013886049758374613
g__Mesorhizobium,0.0021527676864563764
g__Methylacidiphilaceae_unclassified,0.0014814818719639277
g__Methylobacterium,0.001158950785293961
g__Methylophilus,0.001455987951909772
g__Methyloversatilis,0.0006599841987423927
g__Microbacteriaceae_unclassified,0.003915266710947073
g__Micrococcus,0.005385087569971657
g__Microscillaceae_unclassified,0.0011877038823113774
g__Mitochondria_unclassified,0.0012350097629525195
g__Mitsuaria,0.0012796129983575389
g__Mobiluncus,0.002488784933939665
g__Mogibacterium,0.0022204929431659825
g__Mollicutes_RF39_unclassified,0.001593853974726249
g__Moraxella,0.006555945649600449
g__Morganella,0.0008428412852888915
g__Moryella,0.0013532809799221238
g__Mucispirillum,0.002274464612549315
g__Muribaculaceae_unclassified,0.0029959245118924022
g__Muribaculum,0.0007907021145806668
g__Mycobacterium,0.00135399207847649
g__Mycoplasma,0.001905023311690302
g__Negativibacillus,0.003847992975833251
g__Negativicoccus,0.0013119773607992938
g__Neisseria,0.001981308153963515
g__Neisseriaceae_unclassified,0.0024872145214339665
g__Neomicrococcus,0.0008261187797222512
g__Niveispirillum,0.0011219038351235595
g__Novispirillum,0.0012961148481382776
g__Novosphingobium,0.0012924671261037141
g__Nubsella,0.0017163230169191773
g__OM43_clade,0.0029531363128815647
g__OPB56_unclassified,0.001411188025780727
g__Oceanivirga,0.001451676054861585
g__Ochrobactrum,0.001353532215195066
g__Odoribacter,0.0032792318761457858
g__Olsenella,0.0017648809348112613
g__Oribacterium,0.002293477697052067
g__Ornithinimicrobium,0.0014453667896638974
g__Oscillibacter,0.0026270532082417497
g__Ottowia,0.0007287029795115244
g__P5D1-392_unclassified,0.0030827140730274164
g__Paeniclostridium,0.0021805981414832793
g__Paenisporosarcina,0.005023296147791786
g__Pajaroellobacter,0.003765327598864699
g__Pandoraea,0.0007445505275335857
g__Pantoea,0.0015444744663979275
g__Parabacteroides,0.0026821439344207865
g__Paracaedibacteraceae_unclassified,0.0026825800890406468
g__Paracoccus,0.001676581706125568
g__Paraeggerthella,0.0021909842148314777
g__Paramuribaculum,0.001722060515339148
g__Paraprevotella,0.0012266539412588093
g__Parascardovia,0.0013147588950296457
g__Parasutterella,0.0019433081590458127
g__Parvimonas,0.0013269618564110848
g__Pasteurellaceae_unclassified,0.001697556412455048
g__Pasteurellales_unclassified,0.002158160744429412
g__Pediococcus,0.0017748431968691942
g__Pedosphaeraceae_unclassified,0.001993876715247208
g__Pelistega,0.0007482659493459103
g__Pelomonas,0.0012544436858580844
g__Pelospora,0.006192567250047934
g__Peptoanaerobacter,0.0010256601328325749
g__Peptoclostridium,0.0011259511972226037
g__Peptococcaceae_unclassified,0.0013741739780084392
g__Peptococcus,0.0019988249614487493
g__Peptoniphilus,0.0019279015536908036
g__Peptostreptococcaceae_unclassified,0.0020711947591740363
g__Peptostreptococcus,0.0013919364339920529
g__Peredibacter,0.0017333580454895019
g__Phascolarctobacterium,0.00287240387336843
g__Phaselicystis,0.0017232479333792405
g__Phocaeicola,0.001578113348008836
g__Phreatobacter,0.002133110223133866
g__Phyllobacteriaceae_unclassified,0.0007644717936295322
g__Planktomarina,0.0016946858686454815
g__Planktothrix_NIVA-CYA_15,0.0018994171200046944
g__Pleomorphomonadaceae_unclassified,0.0006650362980525485
g__Polynucleobacter,0.0015359248090274307
g__Porphyromonadaceae_unclassified,0.001460761405714651
g__Porphyromonas,0.001191387303757912
g__Prevotella,0.0012184707929222376
g__Prevotella_1,0.0020609497713744533
g__Prevotella_2,0.003499032230501692
g__Prevotella_6,0.0021018434262755747
g__Prevotella_7,0.0015424577360397447
g__Prevotella_9,0.00165986779411887
g__Prevotellaceae_Ga6A1_group,0.0014938062622690113
g__Prevotellaceae_NK3B31_group,0.001212678672348139
g__Prevotellaceae_UCG-001,0.0017931888882555048
g__Prevotellaceae_UCG-003,0.0007747370088927734
g__Prevotellaceae_UCG-004,0.002882740142418742
g__Prevotellaceae_unclassified,0.0022844002542406635
g__Propionibacterium,0.0010206430065689812
g__Proteiniphilum,0.0009740220060867826
g__Proteobacteria_unclassified,0.0013192911301980572
g__Proteus,0.001112973766867297
g__Providencia,0.0011219078270921327
g__Pseudacidovorax,0.0036238702007493936
g__Pseudoalteromonas,0.003506490368581187
g__Pseudoduganella,0.0009149209756311189
g__Pseudoflavonifractor,0.001304366665195845
g__Pseudohongiella,0.0016549672930266824
g__Pseudolabrys,0.0007552106857256025
g__Pseudomonas,0.0010399725597196397
g__Pseudopropionibacterium,0.001410070623970711
g__Pseudoramibacter,0.0014535488458704872
g__Pseudoxanthomonas,0.0008921143829000004
g__Psychrobacter,0.0033478879717569895
g__Pygmaiobacter,0.0021725245766681753
g__Pyramidobacter,0.0010324135739081613
g__Qingshengfania,0.0005421411728644983
g__Quinella,0.002983348736292837
g__Ralstonia,0.0023163877940946113
g__Ramlibacter,0.0013989695575166348
g__Raoultella,0.0010930136903098383
g__Raoultibacter,0.001259228108736557
g__Reyranella,0.001742033591601072
g__Rhodanobacter,0.0012098695626457554
g__Rhodobacter,0.0011939902571023071
g__Rhodospirillales_unclassified,0.0012808949134346396
g__Rikenellaceae_RC9_gut_group,0.0012506147566259008
g__Rivicola,0.0012769205162692508
g__Robinsoniella,0.002784350972391269
g__Romboutsia,0.0017469460525038631
g__Roseateles,0.0010595280749797467
g__Roseburia,0.001175638369499145
g__Roseiflexaceae_unclassified,0.0021155085695298
g__Roseomonas,0.0013553844518036382
g__Rothia,0.003428541134617744
g__Ruminiclostridium,0.0005615432678495786
g__Ruminiclostridium_5,0.001860725438886382
g__Ruminiclostridium_6,0.00478294015687097
g__Ruminiclostridium_9,0.0011202423791013712
g__Ruminobacter,0.0009048650829240848
g__Ruminococcaceae_NK4A214_group,0.001803614735887837
g__Ruminococcaceae_UCG-002,0.0011783014872624137
g__Ruminococcaceae_UCG-003,0.0010121127262018481
g__Ruminococcaceae_UCG-004,0.0012391207264955222
g__Ruminococcaceae_UCG-005,0.0017927514820632532
g__Ruminococcaceae_UCG-009,0.0013919023123142825
g__Ruminococcaceae_UCG-010,0.0014868915331361545
g__Ruminococcaceae_UCG-013,0.003258027351493493
g__Ruminococcaceae_UCG-014,0.0019736682743170253
g__Ruminococcaceae_V9D2013_group,0.001194880634765563
g__Ruminococcaceae_unclassified,0.0008341500520989962
g__Ruminococcus,0.0011835791092154608
g__Ruminococcus]_gauvreauii_group,0.002251915460075677
g__Ruminococcus]_gnavus_group,0.0013941338028686029
g__Ruminococcus]_torques_group,0.0015608352519522245
g__Ruminococcus_1,0.002206583009988565
g__Ruminococcus_2,0.002111162514408176
g__Runella,0.0016453203043443629
g__SM2D12_unclassified,0.0020302706538975345
g__SWB02,0.0011498992055482512
g__Saccharimonadaceae_unclassified,0.0013816211270470528
g__Saccharimonadales_unclassified,0.001366961758980267
g__Saccharofermentans,0.0008931764953596238
g__Sandarakinorhabdus,0.006029883776658222
g__Scardovia,0.0012231962818560471
g__Schlegelella,0.0015073173571787397
g__Sediminibacterium,0.00157802096629861
g__Selenomonas,0.0020516419653090205
g__Selenomonas_1,0.0015204236409058656
g__Selenomonas_3,0.0014082447448514142
g__Selenomonas_4,0.0015356350776281576
g__Sellimonas,0.0017739991933626328
g__Senegalimassilia,0.000883227493887438
g__Sericytochromatia_unclassified,0.0009651015928307463
g__Serratia,0.0010763216257706047
g__Shuttleworthia,0.0012352528747854232
g__Sinorhizobium,0.0009636794785218012
g__Slackia,0.0018602232728272767
g__Sneathia,0.0019713348039520724
g__Solobacterium,0.003230745580107453
g__Sphaerochaeta,0.0023945531807931303
g__Sphingoaurantiacus,0.0010799983434378983
g__Sphingobacterium,0.0018170136117485571
g__Sphingobium,0.0016252806328223598
g__Sphingomonas,0.002392936326696684
g__Sphingopyxis,0.000582187041709767
g__Sporacetigenium,0.0010579603239724501
g__Staphylococcus,0.0014306210073806137
g__Stenotrophomonas,0.0009644718770374698
g__Steroidobacteraceae_unclassified,0.0012652672979682643
g__Stomatobaculum,0.0022872731397729803
g__Streptobacillus,0.0007819857185343424
g__Streptococcaceae_unclassified,0.0016753156261134078
g__Streptococcus,0.005069061640962818
g__Streptomyces,0.0015628311900364197
g__Subdoligranulum,0.0011858530796824468
g__Subgroup_13_unclassified,0.0030872746095794833
g__Subgroup_2_unclassified,0.001753361930706299
g__Subgroup_6_unclassified,0.003314838806542265
g__Subgroup_7_unclassified,0.002007574561902926
g__Succinivibrio,0.0016584045616324355
g__Sutterella,0.0013295046041985866
g__Synergistes,0.002001372606920738
g__Tannerella,0.00215128374058336
g__Terrimicrobium,0.0007601643641165197
g__Terrisporobacter,0.0024251110187484787
g__Thalassospira,0.0010388657861394673
g__Thiobacillus,0.0035214282783574604
g__Tissierella,0.0052582818945406075
g__Treponema_2,0.000690118262358698
g__Trichococcus,0.002478521525703626
g__Tsukamurella,0.0014517799892957255
g__Turicibacter,0.0013833123061353517
g__Tyzzerella,0.0009963703703897784
g__Tyzzerella_3,0.0012175523953600303
g__Tyzzerella_4,0.0019805725012966035
g__UBA10353_marine_group_unclassified,0.0016224907322772296
g__UBA1819,0.0023338327122366803
g__Undibacterium,0.0022078760705829853
g__Ureaplasma,0.002286171129315848
g__Vagococcus,0.0005719367524658221
g__Veillonella,0.00216079041885204
g__Veillonellaceae_unclassified,0.0029818058231517466
g__Vibrio,0.0017668119369739623
g__Vogesella,0.0006021707680696858
g__Vulcaniibacterium,0.0011902426166337696
g__W5053,0.0030509599136111757
g__WPS-2_unclassified,0.0047262998994860505
g__WS6_(Dojkabacteria)_unclassified,0.0021352449262519494
g__Weeksellaceae_unclassified,0.002412243784615283
g__Weissella,0.0014603942138155088
g__Wolinella,0.0014720073533057432
g__Xanthobacteraceae_unclassified,0.003524966837764342
g__Xanthomonas,0.001302032204907639
g__Zoogloea,0.0007269293568924523
g__env.OPS_17_unclassified,0.0013361712977088768
g__unclassified,0.0013803563143646867
